"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年03月08日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"2000100000","2000年度","30000","和歌山県","","1,069,912","","506,882","","563,030",""
"2000100000","2000年度","31000","鳥取県","","613,289","","293,403","","319,886",""
"2000100000","2000年度","32000","島根県","","761,503","","363,994","","397,509",""
"2000100000","2000年度","33000","岡山県","","1,950,828","","936,044","","1,014,784",""
"2000100000","2000年度","34000","広島県","","2,878,915","","1,392,496","","1,486,419",""
"2000100000","2000年度","35000","山口県","","1,527,964","","722,683","","805,281",""
"2000100000","2000年度","36000","徳島県","","824,108","","391,718","","432,390",""
"2000100000","2000年度","37000","香川県","","1,022,890","","491,761","","531,129",""
"2000100000","2000年度","38000","愛媛県","","1,493,092","","704,289","","788,803",""
"2000100000","2000年度","39000","高知県","","813,949","","383,859","","430,090",""
"2000100000","2000年度","40000","福岡県","","5,015,699","","2,388,824","","2,626,875",""
"2000100000","2000年度","41000","佐賀県","","876,654","","414,377","","462,277",""
"2000100000","2000年度","42000","長崎県","","1,516,523","","712,346","","804,177",""
"2000100000","2000年度","43000","熊本県","","1,859,344","","878,145","","981,199",""
"2000100000","2000年度","44000","大分県","","1,221,140","","575,985","","645,155",""
"2000100000","2000年度","45000","宮崎県","","1,170,007","","552,160","","617,847",""
"2000100000","2000年度","46000","鹿児島県","","1,786,194","","837,979","","948,215",""
"2000100000","2000年度","47000","沖縄県","","1,318,220","","647,877","","670,343",""
"1999100000","1999年度","00000","全国","","126,667,000","","62,017,000","","64,650,000",""
"1999100000","1999年度","01000","北海道","","5,689,000","","2,725,000","","2,964,000",""
"1999100000","1999年度","02000","青森県","","1,477,000","","703,000","","774,000",""
"1999100000","1999年度","03000","岩手県","","1,417,000","","681,000","","736,000",""
"1999100000","1999年度","04000","宮城県","","2,360,000","","1,157,000","","1,203,000",""
"1999100000","1999年度","05000","秋田県","","1,195,000","","568,000","","627,000",""
"1999100000","1999年度","06000","山形県","","1,247,000","","603,000","","644,000",""
"1999100000","1999年度","07000","福島県","","2,129,000","","1,039,000","","1,090,000",""
"1999100000","1999年度","08000","茨城県","","2,981,000","","1,487,000","","1,495,000",""
"1999100000","1999年度","09000","栃木県","","2,003,000","","995,000","","1,007,000",""
"1999100000","1999年度","10000","群馬県","","2,020,000","","997,000","","1,023,000",""
"1999100000","1999年度","11000","埼玉県","","6,906,000","","3,486,000","","3,420,000",""
"1999100000","1999年度","12000","千葉県","","5,893,000","","2,964,000","","2,930,000",""
"1999100000","1999年度","13000","東京都","","11,983,000","","5,996,000","","5,988,000",""
"1999100000","1999年度","14000","神奈川県","","8,432,000","","4,285,000","","4,147,000",""
"1999100000","1999年度","15000","新潟県","","2,482,000","","1,205,000","","1,276,000",""
"1999100000","1999年度","16000","富山県","","1,122,000","","540,000","","581,000",""
"1999100000","1999年度","17000","石川県","","1,180,000","","571,000","","609,000",""
"1999100000","1999年度","18000","福井県","","828,000","","402,000","","426,000",""
"1999100000","1999年度","19000","山梨県","","887,000","","437,000","","451,000",""
"1999100000","1999年度","20000","長野県","","2,210,000","","1,079,000","","1,132,000",""
"1999100000","1999年度","21000","岐阜県","","2,107,000","","1,022,000","","1,085,000",""
"1999100000","1999年度","22000","静岡県","","3,761,000","","1,853,000","","1,908,000",""
"1999100000","1999年度","23000","愛知県","","7,006,000","","3,508,000","","3,498,000",""
"1999100000","1999年度","24000","三重県","","1,856,000","","901,000","","955,000",""
"1999100000","1999年度","25000","滋賀県","","1,332,000","","658,000","","674,000",""
"1999100000","1999年度","26000","京都府","","2,645,000","","1,279,000","","1,366,000",""
"1999100000","1999年度","27000","大阪府","","8,813,000","","4,312,000","","4,500,000",""
"1999100000","1999年度","28000","兵庫県","","5,528,000","","2,666,000","","2,862,000",""
"1999100000","1999年度","29000","奈良県","","1,444,000","","692,000","","752,000",""
"1999100000","1999年度","30000","和歌山県","","1,074,000","","509,000","","565,000",""
"1999100000","1999年度","31000","鳥取県","","614,000","","294,000","","320,000",""
"1999100000","1999年度","32000","島根県","","763,000","","365,000","","398,000",""
"1999100000","1999年度","33000","岡山県","","1,953,000","","937,000","","1,015,000",""
"1999100000","1999年度","34000","広島県","","2,881,000","","1,395,000","","1,486,000",""
"1999100000","1999年度","35000","山口県","","1,535,000","","726,000","","809,000",""
"1999100000","1999年度","36000","徳島県","","827,000","","393,000","","434,000",""
"1999100000","1999年度","37000","香川県","","1,025,000","","493,000","","532,000",""
"1999100000","1999年度","38000","愛媛県","","1,496,000","","706,000","","790,000",""
"1999100000","1999年度","39000","高知県","","815,000","","384,000","","431,000",""
"1999100000","1999年度","40000","福岡県","","5,002,000","","2,384,000","","2,618,000",""
"1999100000","1999年度","41000","佐賀県","","879,000","","415,000","","463,000",""
"1999100000","1999年度","42000","長崎県","","1,520,000","","714,000","","806,000",""
"1999100000","1999年度","43000","熊本県","","1,861,000","","879,000","","982,000",""
"1999100000","1999年度","44000","大分県","","1,224,000","","577,000","","647,000",""
"1999100000","1999年度","45000","宮崎県","","1,172,000","","553,000","","619,000",""
"1999100000","1999年度","46000","鹿児島県","","1,788,000","","838,000","","949,000",""
"1999100000","1999年度","47000","沖縄県","","1,308,000","","642,000","","665,000",""
"1998100000","1998年度","00000","全国","","126,472,000","","61,952,000","","64,520,000",""
"1998100000","1998年度","01000","北海道","","5,695,000","","2,731,000","","2,964,000",""
"1998100000","1998年度","02000","青森県","","1,479,000","","704,000","","776,000",""
"1998100000","1998年度","03000","岩手県","","1,419,000","","682,000","","737,000",""
"1998100000","1998年度","04000","宮城県","","2,355,000","","1,155,000","","1,200,000",""
"1998100000","1998年度","05000","秋田県","","1,200,000","","570,000","","630,000",""
"1998100000","1998年度","06000","山形県","","1,251,000","","605,000","","646,000",""
"1998100000","1998年度","07000","福島県","","2,132,000","","1,041,000","","1,091,000",""
"1998100000","1998年度","08000","茨城県","","2,980,000","","1,486,000","","1,493,000",""
"1998100000","1998年度","09000","栃木県","","2,001,000","","994,000","","1,006,000",""
"1998100000","1998年度","10000","群馬県","","2,017,000","","996,000","","1,022,000",""
"1998100000","1998年度","11000","埼玉県","","6,877,000","","3,473,000","","3,404,000",""
"1998100000","1998年度","12000","千葉県","","5,867,000","","2,951,000","","2,915,000",""
"1998100000","1998年度","13000","東京都","","11,939,000","","5,982,000","","5,957,000",""
"1998100000","1998年度","14000","神奈川県","","8,383,000","","4,264,000","","4,119,000",""
"1998100000","1998年度","15000","新潟県","","2,488,000","","1,209,000","","1,279,000",""
"1998100000","1998年度","16000","富山県","","1,124,000","","541,000","","582,000",""
"1998100000","1998年度","17000","石川県","","1,181,000","","572,000","","610,000",""
"1998100000","1998年度","18000","福井県","","828,000","","402,000","","426,000",""
"1998100000","1998年度","19000","山梨県","","888,000","","437,000","","451,000",""
"1998100000","1998年度","20000","長野県","","2,210,000","","1,079,000","","1,132,000",""
"1998100000","1998年度","21000","岐阜県","","2,108,000","","1,023,000","","1,085,000",""
"1998100000","1998年度","22000","静岡県","","3,758,000","","1,851,000","","1,906,000",""
"1998100000","1998年度","23000","愛知県","","6,973,000","","3,492,000","","3,481,000",""
"1998100000","1998年度","24000","三重県","","1,855,000","","900,000","","954,000",""
"1998100000","1998年度","25000","滋賀県","","1,323,000","","653,000","","670,000",""
"1998100000","1998年度","26000","京都府","","2,643,000","","1,280,000","","1,363,000",""
"1998100000","1998年度","27000","大阪府","","8,813,000","","4,317,000","","4,496,000",""
"1998100000","1998年度","28000","兵庫県","","5,494,000","","2,652,000","","2,842,000",""
"1998100000","1998年度","29000","奈良県","","1,443,000","","692,000","","751,000",""
"1998100000","1998年度","30000","和歌山県","","1,076,000","","510,000","","566,000",""
"1998100000","1998年度","31000","鳥取県","","615,000","","294,000","","321,000",""
"1998100000","1998年度","32000","島根県","","765,000","","366,000","","399,000",""
"1998100000","1998年度","33000","岡山県","","1,953,000","","938,000","","1,015,000",""
"1998100000","1998年度","34000","広島県","","2,882,000","","1,396,000","","1,486,000",""
"1998100000","1998年度","35000","山口県","","1,540,000","","729,000","","811,000",""
"1998100000","1998年度","36000","徳島県","","829,000","","394,000","","435,000",""
"1998100000","1998年度","37000","香川県","","1,025,000","","493,000","","533,000",""
"1998100000","1998年度","38000","愛媛県","","1,501,000","","709,000","","792,000",""
"1998100000","1998年度","39000","高知県","","816,000","","384,000","","432,000",""
"1998100000","1998年度","40000","福岡県","","4,990,000","","2,379,000","","2,611,000",""
"1998100000","1998年度","41000","佐賀県","","881,000","","416,000","","464,000",""
"1998100000","1998年度","42000","長崎県","","1,526,000","","717,000","","809,000",""
"1998100000","1998年度","43000","熊本県","","1,862,000","","880,000","","982,000",""
"1998100000","1998年度","44000","大分県","","1,226,000","","579,000","","647,000",""
"1998100000","1998年度","45000","宮崎県","","1,173,000","","554,000","","619,000",""
"1998100000","1998年度","46000","鹿児島県","","1,790,000","","839,000","","951,000",""
"1998100000","1998年度","47000","沖縄県","","1,298,000","","637,000","","661,000",""
"1997100000","1997年度","00000","全国","","126,157,000","","61,827,000","","64,329,000",""
"1997100000","1997年度","01000","北海道","","5,699,000","","2,736,000","","2,962,000",""
"1997100000","1997年度","02000","青森県","","1,481,000","","705,000","","776,000",""
"1997100000","1997年度","03000","岩手県","","1,419,000","","683,000","","737,000",""
"1997100000","1997年度","04000","宮城県","","2,348,000","","1,153,000","","1,195,000",""
"1997100000","1997年度","05000","秋田県","","1,205,000","","573,000","","632,000",""
"1997100000","1997年度","06000","山形県","","1,253,000","","606,000","","647,000",""
"1997100000","1997年度","07000","福島県","","2,134,000","","1,042,000","","1,092,000",""
"1997100000","1997年度","08000","茨城県","","2,973,000","","1,484,000","","1,489,000",""
"1997100000","1997年度","09000","栃木県","","1,996,000","","993,000","","1,004,000",""
"1997100000","1997年度","10000","群馬県","","2,013,000","","994,000","","1,019,000",""
"1997100000","1997年度","11000","埼玉県","","6,841,000","","3,456,000","","3,384,000",""
"1997100000","1997年度","12000","千葉県","","5,839,000","","2,940,000","","2,899,000",""
"1997100000","1997年度","13000","東京都","","11,881,000","","5,958,000","","5,923,000",""
"1997100000","1997年度","14000","神奈川県","","8,319,000","","4,235,000","","4,084,000",""
"1997100000","1997年度","15000","新潟県","","2,490,000","","1,210,000","","1,280,000",""
"1997100000","1997年度","16000","富山県","","1,124,000","","542,000","","583,000",""
"1997100000","1997年度","17000","石川県","","1,181,000","","571,000","","610,000",""
"1997100000","1997年度","18000","福井県","","828,000","","402,000","","426,000",""
"1997100000","1997年度","19000","山梨県","","886,000","","436,000","","450,000",""
"1997100000","1997年度","20000","長野県","","2,207,000","","1,077,000","","1,130,000",""
