"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"2015100000","2015年度","45201","宮崎県 宮崎市","","401,138","","188,177","","212,961",""
"2015100000","2015年度","45202","宮崎県 都城市","","165,029","","77,521","","87,508",""
"2015100000","2015年度","45203","宮崎県 延岡市","","125,159","","58,993","","66,166",""
"2015100000","2015年度","45204","宮崎県 日南市","","54,090","","25,374","","28,716",""
"2015100000","2015年度","45205","宮崎県 小林市","","46,221","","21,426","","24,795",""
"2015100000","2015年度","45206","宮崎県 日向市","","61,761","","29,370","","32,391",""
"2015100000","2015年度","45207","宮崎県 串間市","","18,779","","8,752","","10,027",""
"2015100000","2015年度","45208","宮崎県 西都市","","30,683","","14,395","","16,288",""
"2015100000","2015年度","45209","宮崎県 えびの市","","19,538","","9,208","","10,330",""
"2015100000","2015年度","45341","宮崎県 三股町","","25,404","","11,778","","13,626",""
"2015100000","2015年度","45361","宮崎県 高原町","","9,300","","4,428","","4,872",""
"2015100000","2015年度","45382","宮崎県 国富町","","19,606","","9,100","","10,506",""
"2015100000","2015年度","45383","宮崎県 綾町","","7,345","","3,421","","3,924",""
"2015100000","2015年度","45401","宮崎県 高鍋町","","21,025","","9,900","","11,125",""
"2015100000","2015年度","45402","宮崎県 新富町","","17,373","","8,550","","8,823",""
"2015100000","2015年度","45403","宮崎県 西米良村","","1,089","","534","","555",""
"2015100000","2015年度","45404","宮崎県 木城町","","5,231","","2,439","","2,792",""
"2015100000","2015年度","45405","宮崎県 川南町","","16,109","","7,703","","8,406",""
"2015100000","2015年度","45406","宮崎県 都農町","","10,391","","4,877","","5,514",""
"2015100000","2015年度","45421","宮崎県 門川町","","18,183","","8,596","","9,587",""
"2015100000","2015年度","45429","宮崎県 諸塚村","","1,739","","849","","890",""
"2015100000","2015年度","45430","宮崎県 椎葉村","","2,808","","1,414","","1,394",""
"2015100000","2015年度","45431","宮崎県 美郷町","","5,480","","2,637","","2,843",""
"2015100000","2015年度","45441","宮崎県 高千穂町","","12,755","","6,060","","6,695",""
"2015100000","2015年度","45442","宮崎県 日之影町","","3,946","","1,866","","2,080",""
"2015100000","2015年度","45443","宮崎県 五ヶ瀬町","","3,887","","1,874","","2,013",""
"2015100000","2015年度","46201","鹿児島県 鹿児島市","","599,814","","279,108","","320,706",""
"2015100000","2015年度","46203","鹿児島県 鹿屋市","","103,608","","49,555","","54,053",""
"2015100000","2015年度","46204","鹿児島県 枕崎市","","22,046","","9,965","","12,081",""
"2015100000","2015年度","46206","鹿児島県 阿久根市","","21,198","","9,922","","11,276",""
"2015100000","2015年度","46208","鹿児島県 出水市","","53,758","","24,984","","28,774",""
"2015100000","2015年度","46210","鹿児島県 指宿市","","41,831","","19,155","","22,676",""
"2015100000","2015年度","46213","鹿児島県 西之表市","","15,967","","7,550","","8,417",""
"2015100000","2015年度","46214","鹿児島県 垂水市","","15,520","","7,154","","8,366",""
"2015100000","2015年度","46215","鹿児島県 薩摩川内市","","96,076","","45,926","","50,150",""
"2015100000","2015年度","46216","鹿児島県 日置市","","49,249","","23,063","","26,186",""
"2015100000","2015年度","46217","鹿児島県 曽於市","","36,557","","16,946","","19,611",""
"2015100000","2015年度","46218","鹿児島県 霧島市","","125,857","","59,966","","65,891",""
"2015100000","2015年度","46219","鹿児島県 いちき串木野市","","29,282","","13,609","","15,673",""
"2015100000","2015年度","46220","鹿児島県 南さつま市","","35,439","","16,164","","19,275",""
"2015100000","2015年度","46221","鹿児島県 志布志市","","31,479","","14,775","","16,704",""
"2015100000","2015年度","46222","鹿児島県 奄美市","","43,156","","20,261","","22,895",""
"2015100000","2015年度","46223","鹿児島県 南九州市","","36,352","","16,857","","19,495",""
"2015100000","2015年度","46224","鹿児島県 伊佐市","","26,810","","12,344","","14,466",""
"2015100000","2015年度","46225","鹿児島県 姶良市","","75,173","","35,004","","40,169",""
"2015100000","2015年度","46303","鹿児島県 三島村","","407","","207","","200",""
"2015100000","2015年度","46304","鹿児島県 十島村","","756","","413","","343",""
"2015100000","2015年度","46392","鹿児島県 さつま町","","22,400","","10,416","","11,984",""
"2015100000","2015年度","46404","鹿児島県 長島町","","10,431","","5,017","","5,414",""
"2015100000","2015年度","46452","鹿児島県 湧水町","","10,327","","5,015","","5,312",""
"2015100000","2015年度","46468","鹿児島県 大崎町","","13,241","","6,255","","6,986",""
"2015100000","2015年度","46482","鹿児島県 東串良町","","6,530","","3,073","","3,457",""
"2015100000","2015年度","46490","鹿児島県 錦江町","","7,923","","3,676","","4,247",""
"2015100000","2015年度","46491","鹿児島県 南大隅町","","7,542","","3,510","","4,032",""
"2015100000","2015年度","46492","鹿児島県 肝付町","","15,664","","7,466","","8,198",""
"2015100000","2015年度","46501","鹿児島県 中種子町","","8,135","","3,815","","4,320",""
"2015100000","2015年度","46502","鹿児島県 南種子町","","5,745","","2,839","","2,906",""
"2015100000","2015年度","46505","鹿児島県 屋久島町","","12,913","","6,311","","6,602",""
"2015100000","2015年度","46523","鹿児島県 大和村","","1,530","","751","","779",""
"2015100000","2015年度","46524","鹿児島県 宇検村","","1,722","","811","","911",""
"2015100000","2015年度","46525","鹿児島県 瀬戸内町","","9,042","","4,319","","4,723",""
"2015100000","2015年度","46527","鹿児島県 龍郷町","","5,806","","2,795","","3,011",""
"2015100000","2015年度","46529","鹿児島県 喜界町","","7,212","","3,492","","3,720",""
"2015100000","2015年度","46530","鹿児島県 徳之島町","","11,160","","5,465","","5,695",""
"2015100000","2015年度","46531","鹿児島県 天城町","","5,975","","2,997","","2,978",""
"2015100000","2015年度","46532","鹿児島県 伊仙町","","6,362","","3,169","","3,193",""
"2015100000","2015年度","46533","鹿児島県 和泊町","","6,783","","3,307","","3,476",""
"2015100000","2015年度","46534","鹿児島県 知名町","","6,213","","3,125","","3,088",""
"2015100000","2015年度","46535","鹿児島県 与論町","","5,186","","2,509","","2,677",""
"2015100000","2015年度","47201","沖縄県 那覇市","","319,435","","154,685","","164,750",""
"2015100000","2015年度","47205","沖縄県 宜野湾市","","96,243","","47,022","","49,221",""
"2015100000","2015年度","47207","沖縄県 石垣市","","47,564","","23,659","","23,905",""
"2015100000","2015年度","47208","沖縄県 浦添市","","114,232","","55,471","","58,761",""
"2015100000","2015年度","47209","沖縄県 名護市","","61,674","","30,626","","31,048",""
"2015100000","2015年度","47210","沖縄県 糸満市","","58,547","","29,333","","29,214",""
"2015100000","2015年度","47211","沖縄県 沖縄市","","139,279","","67,522","","71,757",""
"2015100000","2015年度","47212","沖縄県 豊見城市","","61,119","","29,761","","31,358",""
"2015100000","2015年度","47213","沖縄県 うるま市","","118,898","","59,409","","59,489",""
"2015100000","2015年度","47214","沖縄県 宮古島市","","51,186","","25,131","","26,055",""
"2015100000","2015年度","47215","沖縄県 南城市","","42,016","","21,194","","20,822",""
"2015100000","2015年度","47301","沖縄県 国頭村","","4,908","","2,464","","2,444",""
"2015100000","2015年度","47302","沖縄県 大宜味村","","3,060","","1,574","","1,486",""
"2015100000","2015年度","47303","沖縄県 東村","","1,720","","946","","774",""
"2015100000","2015年度","47306","沖縄県 今帰仁村","","9,531","","4,794","","4,737",""
"2015100000","2015年度","47308","沖縄県 本部町","","13,536","","6,902","","6,634",""
"2015100000","2015年度","47311","沖縄県 恩納村","","10,652","","5,464","","5,188",""
"2015100000","2015年度","47313","沖縄県 宜野座村","","5,597","","2,775","","2,822",""
"2015100000","2015年度","47314","沖縄県 金武町","","11,232","","5,565","","5,667",""
"2015100000","2015年度","47315","沖縄県 伊江村","","4,260","","2,161","","2,099",""
"2015100000","2015年度","47324","沖縄県 読谷村","","39,504","","19,481","","20,023",""
"2015100000","2015年度","47325","沖縄県 嘉手納町","","13,685","","6,668","","7,017",""
"2015100000","2015年度","47326","沖縄県 北谷町","","28,308","","13,554","","14,754",""
"2015100000","2015年度","47327","沖縄県 北中城村","","16,148","","7,780","","8,368",""
"2015100000","2015年度","47328","沖縄県 中城村","","19,454","","9,730","","9,724",""
"2015100000","2015年度","47329","沖縄県 西原町","","34,508","","17,280","","17,228",""
"2015100000","2015年度","47348","沖縄県 与那原町","","18,410","","8,832","","9,578",""
"2015100000","2015年度","47350","沖縄県 南風原町","","37,502","","18,429","","19,073",""
"2015100000","2015年度","47353","沖縄県 渡嘉敷村","","730","","408","","322",""
"2015100000","2015年度","47354","沖縄県 座間味村","","870","","465","","405",""
"2015100000","2015年度","47355","沖縄県 粟国村","","759","","434","","325",""
"2015100000","2015年度","47356","沖縄県 渡名喜村","","430","","278","","152",""
"2015100000","2015年度","47357","沖縄県 南大東村","","1,329","","780","","549",""
"2015100000","2015年度","47358","沖縄県 北大東村","","629","","379","","250",""
"2015100000","2015年度","47359","沖縄県 伊平屋村","","1,238","","666","","572",""
"2015100000","2015年度","47360","沖縄県 伊是名村","","1,517","","821","","696",""
"2015100000","2015年度","47361","沖縄県 久米島町","","7,755","","4,086","","3,669",""
"2015100000","2015年度","47362","沖縄県 八重瀬町","","29,066","","14,247","","14,819",""
"2015100000","2015年度","47375","沖縄県 多良間村","","1,194","","639","","555",""
"2015100000","2015年度","47381","沖縄県 竹富町","","3,998","","2,057","","1,941",""
"2015100000","2015年度","47382","沖縄県 与那国町","","1,843","","1,147","","696",""
"2010100000","2010年度","01100","北海道 札幌市","","1,913,545","","896,850","","1,016,695",""
"2010100000","2010年度","01101","北海道 札幌市 中央区","","220,189","","99,791","","120,398",""
"2010100000","2010年度","01102","北海道 札幌市 北区","","278,781","","132,481","","146,300",""
"2010100000","2010年度","01103","北海道 札幌市 東区","","255,873","","122,154","","133,719",""
"2010100000","2010年度","01104","北海道 札幌市 白石区","","204,259","","96,974","","107,285",""
"2010100000","2010年度","01105","北海道 札幌市 豊平区","","212,118","","98,960","","113,158",""
"2010100000","2010年度","01106","北海道 札幌市 南区","","146,341","","68,072","","78,269",""
"2010100000","2010年度","01107","北海道 札幌市 西区","","211,229","","98,090","","113,139",""
"2010100000","2010年度","01108","北海道 札幌市 厚別区","","128,492","","59,035","","69,457",""
"2010100000","2010年度","01109","北海道 札幌市 手稲区","","139,644","","65,899","","73,745",""
"2010100000","2010年度","01110","北海道 札幌市 清田区","","116,619","","55,394","","61,225",""
"2010100000","2010年度","01202","北海道 函館市","","279,127","","127,046","","152,081",""
"2010100000","2010年度","01203","北海道 小樽市","","131,928","","59,514","","72,414",""
"2010100000","2010年度","01204","北海道 旭川市","","347,095","","160,094","","187,001",""
"2010100000","2010年度","01205","北海道 室蘭市","","94,535","","46,074","","48,461",""
"2010100000","2010年度","01206","北海道 釧路市","","181,169","","85,474","","95,695",""
"2010100000","2010年度","01207","北海道 帯広市","","168,057","","80,584","","87,473",""
"2010100000","2010年度","01208","北海道 北見市","","125,689","","60,171","","65,518",""
