,5位数字ID,地点或企业,都道府县,市町村或企业,水量,硝酸盐浓度,Na浓度,Cl浓度,硬度,蒸发残留物,TOC
0,28-094,兵庫県播磨高原広域事務組合,兵庫県,たつの市,2102.0,2.3,13.0,35.0,76.0,190.0,0.1
0,28-094,兵庫県播磨高原広域事務組合,兵庫県,上郡町,2102.0,2.3,13.0,35.0,76.0,190.0,0.1
0,28-094,兵庫県播磨高原広域事務組合,兵庫県,佐用町,2102.0,2.3,13.0,35.0,76.0,190.0,0.1
1,28-097,兵庫県淡路広域水道企業団,兵庫県,南あわじ市,19442.0,0.8473510955662998,16.261295134245447,16.15066865548812,53.847186503446146,161.7060487604156,0.7432002880362102
1,28-097,兵庫県淡路広域水道企業団,兵庫県,洲本市,19442.0,0.8473510955662998,16.261295134245447,16.15066865548812,53.847186503446146,161.7060487604156,0.7432002880362102
1,28-097,兵庫県淡路広域水道企業団,兵庫県,淡路市,19442.0,0.8473510955662998,16.261295134245447,16.15066865548812,53.847186503446146,161.7060487604156,0.7432002880362102
2,28-018,兵庫県西播磨水道企業団,兵庫県,相生市,19444.0,1.007287595145032,9.178409792223823,8.910162518000412,44.073133100185146,111.6531577864637,0.2826784612219708
2,28-018,兵庫県西播磨水道企業団,兵庫県,たつの市,19444.0,1.007287595145032,9.178409792223823,8.910162518000412,44.073133100185146,111.6531577864637,0.2826784612219708
3,01-117,北海道西空知広域水道企業団,北海道,新十津川町,2789.0,0.05,4.6,2.7,13.0,39.0,0.7
3,01-117,北海道西空知広域水道企業団,北海道,雨竜町,2789.0,0.05,4.6,2.7,13.0,39.0,0.7
3,01-117,北海道西空知広域水道企業団,北海道,浦臼町,2789.0,0.05,4.6,2.7,13.0,39.0,0.7
4,12-097,千葉県三芳水道企業団,千葉県,館山市,12384.0,2.2463299418604654,32.01918604651163,41.7468023255814,89.53197674418605,224.5690406976744,0.8
4,12-097,千葉県三芳水道企業団,千葉県,南房総市,12384.0,2.2463299418604654,32.01918604651163,41.7468023255814,89.53197674418605,224.5690406976744,0.8
5,12-070,千葉県八匝水道企業団,千葉県,横芝光町,11132.0,3.36,30.6,50.5,93.0,238.0,1.1
5,12-070,千葉県八匝水道企業団,千葉県,匝瑳市,11132.0,3.36,30.6,50.5,93.0,238.0,1.1
7,12-071,千葉県山武郡市広域水道企業団,千葉県,東金市,22517.0,3.0346484878092106,28.483572411955414,46.58827108406982,89.5258249322734,232.36621219523028,1.2
7,12-071,千葉県山武郡市広域水道企業団,千葉県,大網白里市,22517.0,3.0346484878092106,28.483572411955414,46.58827108406982,89.5258249322734,232.36621219523028,1.2
7,12-071,千葉県山武郡市広域水道企業団,千葉県,九十九里町,22517.0,3.0346484878092106,28.483572411955414,46.58827108406982,89.5258249322734,232.36621219523028,1.2
7,12-071,千葉県山武郡市広域水道企業団,千葉県,山武市,22517.0,3.0346484878092106,28.483572411955414,46.58827108406982,89.5258249322734,232.36621219523028,1.2
7,12-071,千葉県山武郡市広域水道企業団,千葉県,横芝光町,22517.0,3.0346484878092106,28.483572411955414,46.58827108406982,89.5258249322734,232.36621219523028,1.2
8,12-072,千葉県長生郡市広域市町村圏組,千葉県,茂原市,54144.0,2.2528525783096924,23.73835512706856,37.48437130614657,91.25376773049645,222.0586214539007,1.030612810283688
8,12-072,千葉県長生郡市広域市町村圏組,千葉県,一宮町,54144.0,2.2528525783096924,23.73835512706856,37.48437130614657,91.25376773049645,222.0586214539007,1.030612810283688
8,12-072,千葉県長生郡市広域市町村圏組,千葉県,睦沢町,54144.0,2.2528525783096924,23.73835512706856,37.48437130614657,91.25376773049645,222.0586214539007,1.030612810283688
8,12-072,千葉県長生郡市広域市町村圏組,千葉県,長生村,54144.0,2.2528525783096924,23.73835512706856,37.48437130614657,91.25376773049645,222.0586214539007,1.030612810283688
8,12-072,千葉県長生郡市広域市町村圏組,千葉県,白子町,54144.0,2.2528525783096924,23.73835512706856,37.48437130614657,91.25376773049645,222.0586214539007,1.030612810283688
8,12-072,千葉県長生郡市広域市町村圏組,千葉県,長柄町,54144.0,2.2528525783096924,23.73835512706856,37.48437130614657,91.25376773049645,222.0586214539007,1.030612810283688
8,12-072,千葉県長生郡市広域市町村圏組,千葉県,長南町,54144.0,2.2528525783096924,23.73835512706856,37.48437130614657,91.25376773049645,222.0586214539007,1.030612810283688
9,11-062,埼玉県坂戸、鶴ヶ島水道企業団,埼玉県,坂戸市,10745.0,0.5654481154025128,19.98329455560726,4.388338762214984,47.91670544439274,136.4443927408097,0.5016658911121451
9,11-062,埼玉県坂戸、鶴ヶ島水道企業団,埼玉県,鶴ヶ島市,10745.0,0.5654481154025128,19.98329455560726,4.388338762214984,47.91670544439274,136.4443927408097,0.5016658911121451
10,11-048,埼玉県桶川北本水道企業団,埼玉県,桶川市,34875.0,0.0528857347670251,34.12529318996416,7.82993835125448,58.12043010752688,196.05637275985663,1.9358939068100356
